age,education,wage,hh_size,count_car,total_asset,total_income,total_debt,total_consumption,hospitalization_expenses,gender,hukou,marriage,physical_condition,work,old_age_insurance,medical_insurance,unemployment_insurance,housing_fund,poor_hh,house_type,phone_type,hhid,remark,pline,track,hhead,respond,year,returnee
40.0,6.0,,3.0,0,1016409.1,15000.0,,80203.45,27871.41015625,0.0,1.0,2.0,1.0,1.0,,,,0.0,0.0,1.0,1.0,2013012829,,5.0,1,0.0,0.0,2015.0,1.0
36.0,9.0,,2.0,0,47056.85,18180.0,,11272.572,,0.0,,2.0,,,,,,,0.0,1.0,2.0,2013014226,,4.0,1,0.0,0.0,2015.0,0.0
54.0,12.0,23999.998046875,3.0,1,368500.0,99500.0,20000.0,48480.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2015019864,,1.0,0,1.0,1.0,2015.0,0.0
50.0,12.0,,3.0,1,2477000.0,90647.0,160000.0,24561.523,,1.0,0.0,2.0,1.0,0.0,4.0,2.0,,0.0,,1.0,1.0,2015030873,,2.0,0,0.0,0.0,2015.0,0.0
21.0,12.0,,3.0,1,304500.0,1318.0,,29960.537,,0.0,,1.0,,,,,,,0.0,1.0,2.0,2013002271,,3.0,1,0.0,0.0,2015.0,0.0
35.0,9.0,,5.0,0,141280.6,-146278.0,,44199.938,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,0.0,0.0,1.0,1.0,2013012647,,4.0,1,0.0,0.0,2015.0,1.0
39.0,6.0,,3.0,0,114125.0,17359.0,,28670.0,,1.0,0.0,2.0,1.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2013023749,,6.0,1,0.0,0.0,2015.0,0.0
38.0,19.0,50000.0078125,2.0,1,2323659.5,136000.0,550000.0,140956.03,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2015029988,,1.0,0,1.0,1.0,2015.0,1.0
27.0,16.0,35605.6796875,3.0,0,2630000.0,340167.0,,122100.016,,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2013008414,,3.0,1,0.0,0.0,2015.0,0.0
27.0,9.0,,5.0,0,320500.0,34450.0,,21280.002,,1.0,,2.0,,,,,,,0.0,1.0,2.0,2013013263,,1.0,1,0.0,0.0,2015.0,0.0
18.0,9.0,,5.0,0,102770.0,28013.0,,49666.188,,0.0,,1.0,,,,,,,0.0,1.0,2.0,2013012968,,5.0,1,0.0,0.0,2015.0,0.0
54.0,12.0,,2.0,0,103311.94,32800.0,,23080.0,,0.0,,2.0,2.0,0.0,2.0,1.0,,0.0,0.0,1.0,1.0,2013007580,,1.0,1,1.0,1.0,2015.0,1.0
52.0,6.0,,4.0,0,306100.0,1810.0,2000.0,60058.156,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2015016628,,4.0,0,1.0,0.0,2015.0,1.0
31.0,15.0,59999.98046875,2.0,0,1291000.0,233700.0,100000.0,178800.0,20000.00390625,0.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,2015025583,,1.0,0,0.0,1.0,2015.0,0.0
59.0,9.0,,3.0,0,340438.3,33150.0,6000.0,31300.0,1999.9998779296875,0.0,1.0,2.0,1.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,201101207,,2.0,1,0.0,0.0,2015.0,1.0
26.0,9.0,,5.0,0,111833.336,12404.0,30000.0,39539.996,,0.0,,2.0,,,,,,,0.0,1.0,2.0,2013013700,,7.0,1,0.0,0.0,2015.0,0.0
17.0,,,5.0,0,106800.0,6000.0,,10898.002,,1.0,,,,,,,,,,1.0,2.0,201104143,,5.0,1,0.0,0.0,2015.0,0.0
36.0,6.0,29999.9921875,3.0,0,193983.81,75635.0,,30180.848,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,,1.0,2.0,2015032107,,4.0,0,0.0,0.0,2015.0,0.0
19.0,16.0,,3.0,0,184030.77,51350.0,,47281.047,,0.0,,1.0,1.0,0.0,,2.0,,,,1.0,1.0,2015035031,,4.0,0,0.0,0.0,2015.0,0.0
18.0,9.0,,4.0,0,352777.94,20342.0,50000.0,39200.0,,0.0,,1.0,,,,,,,0.0,1.0,1.0,2013026698,,3.0,1,0.0,0.0,2015.0,0.0
28.0,12.0,,3.0,0,1058737.5,200000.0,,129400.0,,0.0,1.0,2.0,1.0,1.0,5.0,,0.0,0.0,0.0,2.0,1.0,201106691,,3.0,1,0.0,0.0,2015.0,0.0
23.0,12.0,,5.0,1,42162.344,2357.0,27000.0,9198.599,,1.0,,1.0,,,,,,,1.0,1.0,2.0,2013019547,,4.0,1,0.0,0.0,2015.0,0.0
39.0,6.0,,3.0,0,317010.0,85200.0,50000.0,218888.0,,0.0,1.0,2.0,1.0,0.0,,,,0.0,0.0,2.0,1.0,2015026026,,1.0,0,1.0,1.0,2015.0,0.0
51.0,6.0,,4.0,0,11140.0,8034.0,,8604.0,,1.0,,2.0,,,,,,,1.0,1.0,3.0,2013027154,,1.0,1,0.0,0.0,2015.0,0.0
38.0,9.0,,7.0,0,163904.31,18251.0,90000.0,93439.06,,0.0,,2.0,,,,,,,1.0,1.0,2.0,201108126,,7.0,1,0.0,0.0,2015.0,0.0
34.0,15.0,59999.98046875,2.0,0,420389.16,61200.0,150000.0,17899.451,,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,,1.0,3.0,2013022044,,2.0,1,0.0,0.0,2015.0,0.0
36.0,16.0,59999.98046875,2.0,0,126857.8,86000.0,10000.0,71660.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,3.0,1.0,2013017860,,2.0,1,1.0,0.0,2015.0,0.0
46.0,9.0,3499.99951171875,3.0,0,136516.86,5000.0,50000.0,21400.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,,1.0,1.0,2015007967,,2.0,0,0.0,0.0,2015.0,1.0
47.0,9.0,,5.0,2,633050.0,127820.0,60000.0,40660.0,,0.0,1.0,2.0,3.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,2015024514,,2.0,0,0.0,0.0,2015.0,1.0
42.0,9.0,28800.005859375,3.0,1,705000.0,75700.0,30000.0,48995.996,,0.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,,2.0,1.0,2015017058,,2.0,0,0.0,0.0,2015.0,0.0
33.0,9.0,48000.01171875,3.0,1,935844.06,122734.0,,53566.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2015027506,,4.0,0,0.0,0.0,2015.0,1.0
32.0,12.0,,4.0,0,1344450.0,328380.0,,39412.004,,1.0,,2.0,,,,,,,,1.0,1.0,201103109,,4.0,1,0.0,0.0,2015.0,0.0
39.0,9.0,,1.0,0,24650.0,5260.0,,20228.71,,1.0,0.0,1.0,2.0,0.0,4.0,2.0,,0.0,0.0,1.0,2.0,201101010,,2.0,1,0.0,0.0,2015.0,1.0
42.0,9.0,,6.0,0,2020371.5,69180.0,,40744.0,,1.0,1.0,2.0,,,,,,,0.0,1.0,2.0,2013014205,,7.0,1,0.0,0.0,2015.0,0.0
27.0,12.0,18414.212890625,5.0,0,197500.0,35974.0,,61699.984,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,,1.0,1.0,2013017007,,3.0,1,0.0,0.0,2015.0,0.0
27.0,9.0,35999.984375,5.0,0,102700.0,64700.0,,20000.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,201100687,,3.0,1,0.0,0.0,2015.0,0.0
35.0,9.0,,3.0,0,21012.469,18000.0,,28853.988,,1.0,,1.0,,,,,,,0.0,2.0,2.0,2013010921,,3.0,1,0.0,0.0,2015.0,0.0
46.0,6.0,,3.0,0,910371.06,54491.0,,34040.0,,0.0,1.0,2.0,3.0,0.0,3.0,,,0.0,0.0,1.0,1.0,2013016975,,1.0,1,0.0,1.0,2015.0,1.0
25.0,9.0,,4.0,0,191800.0,100000.0,,35735.992,,0.0,,1.0,,,,,,,,1.0,1.0,201106140,,4.0,1,0.0,0.0,2015.0,0.0
30.0,9.0,,2.0,0,546000.0,100400.0,,47099.996,,1.0,1.0,2.0,1.0,1.0,,,0.0,0.0,,1.0,1.0,2015021983,,2.0,0,0.0,0.0,2015.0,1.0
49.0,9.0,10000.0029296875,5.0,0,1168879.2,47031.0,330000.0,29400.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,,1.0,1.0,201100671,,1.0,1,0.0,1.0,2015.0,1.0
22.0,9.0,,5.0,0,443000.0,14310.0,,78097.53,,0.0,1.0,1.0,2.0,,,3.0,,0.0,0.0,1.0,2.0,201103852,,8.0,1,0.0,0.0,2015.0,1.0
50.0,6.0,,4.0,0,166469.64,25020.0,,39039.996,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,2015016240,,1.0,0,1.0,1.0,2015.0,1.0
48.0,9.0,11999.9970703125,4.0,1,3507500.0,218603.0,,94555.56,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2013003446,,1.0,1,1.0,1.0,2015.0,1.0
46.0,9.0,,4.0,0,9379005.0,-800000.0,,1000000.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,2013010847,,1.0,1,1.0,1.0,2015.0,1.0
24.0,16.0,8365.29296875,4.0,2,956073.06,184501.0,40000.0,47920.008,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,,1.0,2.0,201101142,,4.0,1,0.0,0.0,2015.0,1.0
30.0,16.0,,2.0,1,2629440.5,12011.0,,86516.484,,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,,1.0,1.0,2013021276,,1.0,1,1.0,1.0,2015.0,1.0
26.0,9.0,39999.99609375,3.0,0,413920.2,67000.0,100000.0,49854.42,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2015005573,,2.0,0,0.0,0.0,2015.0,1.0
34.0,9.0,,3.0,0,112689.24,40150.0,,22690.0,,0.0,,1.0,,,,,,,0.0,1.0,2.0,2013007610,,3.0,1,0.0,0.0,2015.0,0.0
29.0,12.0,,2.0,1,131789.19,27281.0,20000.0,28980.0,,1.0,,2.0,2.0,1.0,,,0.0,0.0,,2.0,1.0,2013021634,,2.0,1,1.0,0.0,2015.0,0.0
44.0,9.0,,3.0,1,270400.0,10800.0,,9760.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,,1.0,1.0,2013023636,,1.0,1,1.0,1.0,2015.0,1.0
52.0,12.0,,3.0,1,444691.8,73400.0,,53489.992,,0.0,0.0,2.0,1.0,0.0,2.0,1.0,,0.0,,1.0,2.0,2015005854,,1.0,0,0.0,1.0,2015.0,1.0
21.0,12.0,59999.98046875,2.0,0,585500.0,226008.0,,93800.0,,0.0,,2.0,1.0,1.0,,2.0,0.0,0.0,,2.0,1.0,2015025991,,1.0,0,1.0,1.0,2015.0,0.0
51.0,15.0,,4.0,1,1401662.0,143500.0,,41094.676,,1.0,0.0,2.0,2.0,0.0,1.0,1.0,,1.0,,1.0,1.0,2015030058,,1.0,0,1.0,1.0,2015.0,0.0
54.0,6.0,45000.015625,4.0,0,1901500.0,182640.0,1100000.0,56080.0,,1.0,1.0,2.0,1.0,1.0,,,0.0,0.0,0.0,2.0,1.0,2015017255,,5.0,0,1.0,0.0,2015.0,0.0
43.0,9.0,,4.0,1,78500.0,1819.0,,15069.751,,0.0,1.0,2.0,2.0,0.0,,3.0,,0.0,0.0,1.0,2.0,2013018451,,4.0,1,0.0,0.0,2015.0,1.0
18.0,12.0,,6.0,0,77000.0,95848.0,,7020.0,,0.0,,1.0,,,,,,,0.0,1.0,2.0,201103861,,3.0,1,0.0,0.0,2015.0,0.0
25.0,9.0,10000.0029296875,4.0,0,150995.02,46900.0,40000.0,15896.051,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,,1.0,2.0,2015029629,,3.0,0,0.0,0.0,2015.0,1.0
32.0,9.0,,4.0,0,351700.0,19000.0,,43939.996,,1.0,,2.0,,,,,,,0.0,1.0,2.0,2013022483,,5.0,1,0.0,0.0,2015.0,0.0
20.0,16.0,,3.0,1,61461.85,111000.0,,51216.375,,0.0,0.0,1.0,1.0,0.0,,6.0,,,0.0,3.0,1.0,2015001616,,3.0,0,0.0,0.0,2015.0,0.0
33.0,12.0,,3.0,0,535600.0,25200.0,,36486.44,,1.0,,2.0,,,,,,,,1.0,2.0,2013013119,,3.0,1,0.0,0.0,2015.0,0.0
44.0,12.0,,3.0,0,329000.0,24711.0,,75926.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2015026046,,2.0,0,0.0,0.0,2015.0,1.0
54.0,16.0,,4.0,1,1956490.5,271300.0,,147386.53,,0.0,1.0,2.0,1.0,0.0,2.0,1.0,,0.0,0.0,1.0,1.0,2015026750,,2.0,0,0.0,0.0,2015.0,0.0
17.0,,,6.0,0,716390.0,7995.0,,17004.0,,1.0,,,,,,,,,0.0,1.0,2.0,2013024527,,5.0,1,0.0,0.0,2015.0,0.0
31.0,16.0,,6.0,0,757600.0,5577.0,50000.0,15430.0,,1.0,,2.0,,,,,,,0.0,1.0,1.0,201105367,,3.0,1,0.0,0.0,2015.0,0.0
23.0,9.0,,2.0,0,71363.0,79000.0,,55919.996,,0.0,,2.0,1.0,0.0,,,,0.0,,2.0,1.0,2015006452,,2.0,0,0.0,0.0,2015.0,0.0
20.0,15.0,,3.0,0,418500.0,95100.0,25000.0,55800.0,,1.0,1.0,1.0,2.0,0.0,,,,,,2.0,1.0,2015017835,,1.0,0,0.0,1.0,2015.0,0.0
40.0,9.0,,2.0,1,1184020.0,92000.0,100000.0,37844.0,,1.0,1.0,2.0,2.0,1.0,3.0,,0.0,0.0,,1.0,1.0,2015015282,,2.0,0,1.0,0.0,2015.0,1.0
56.0,6.0,,3.0,0,755613.06,80576.0,,77601.11,,0.0,,2.0,,,,,,,,1.0,1.0,2013013091,,3.0,1,0.0,0.0,2015.0,0.0
39.0,6.0,35000.0,4.0,0,18499.168,37055.0,,26231.016,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,,0.0,1.0,1.0,2.0,2015018863,,4.0,0,0.0,0.0,2015.0,0.0
46.0,16.0,59999.98046875,3.0,1,1720000.0,187510.0,200200.0,56400.0,,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2015006464,,1.0,0,1.0,1.0,2015.0,1.0
36.0,6.0,,2.0,0,11300.0,41033.0,,31626.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,1.0,2.0,1.0,2015035420,,2.0,0,0.0,0.0,2015.0,0.0
48.0,6.0,,4.0,0,197771.23,98087.0,120000.0,46154.992,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,,2.0,2.0,2015014611,,1.0,0,0.0,1.0,2015.0,0.0
43.0,9.0,,3.0,2,7328000.0,233500.0,500000.0,512800.0,,0.0,0.0,2.0,1.0,1.0,,2.0,0.0,0.0,0.0,1.0,1.0,201107684,,2.0,1,0.0,0.0,2015.0,1.0
26.0,23.0,,3.0,0,1810400.0,75000.0,,48528.547,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,1.0,2013018015,,4.0,1,0.0,0.0,2015.0,0.0
39.0,9.0,,3.0,0,2276000.0,212920.0,,21109.0,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,,1.0,3.0,201104059,,4.0,1,0.0,0.0,2015.0,0.0
41.0,6.0,,6.0,0,697300.0,50820.0,,25593.258,,0.0,,2.0,,,,,,,1.0,1.0,2.0,201103395,,7.0,1,0.0,0.0,2015.0,0.0
43.0,6.0,,3.0,0,188600.0,71660.0,30000.0,52159.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,0.0,,1.0,2.0,2013017544,,1.0,1,1.0,1.0,2015.0,1.0
28.0,12.0,51600.00390625,1.0,0,1085390.0,91083.0,,177775.94,,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,2015026680,,1.0,0,1.0,1.0,2015.0,0.0
27.0,12.0,,3.0,0,245425.88,31364.0,,22728.002,,1.0,,1.0,,,,,,,0.0,1.0,2.0,2013012200,,3.0,1,0.0,0.0,2015.0,0.0
20.0,9.0,,5.0,0,462000.0,50000.0,10000.0,34819.996,,0.0,,1.0,,,,,,,0.0,1.0,1.0,2013016076,,4.0,1,0.0,0.0,2015.0,0.0
37.0,9.0,,3.0,0,2882700.0,30630.0,,16261.0,,1.0,,2.0,,,,,,,,1.0,2.0,201103119,,3.0,1,0.0,0.0,2015.0,0.0
39.0,9.0,,4.0,1,3917082.5,148067.0,,62594.992,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,2013027290,,3.0,1,0.0,0.0,2015.0,0.0
23.0,16.0,,5.0,0,96500.0,100010.0,,79280.0,,1.0,,1.0,,,,,,,0.0,2.0,1.0,201102499,,5.0,1,0.0,0.0,2015.0,0.0
27.0,16.0,39999.99609375,3.0,0,848480.0,160240.0,,85719.984,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2015012292,,5.0,0,0.0,0.0,2015.0,1.0
33.0,9.0,,4.0,0,22002.111,36462.0,4000.0,20320.0,,1.0,,1.0,,,,,,,0.0,1.0,2.0,2013012089,,3.0,1,0.0,0.0,2015.0,0.0
30.0,12.0,,2.0,0,139216.22,23154.0,,23561.996,,0.0,,2.0,,,,,,,0.0,3.0,2.0,201105505,,3.0,1,0.0,0.0,2015.0,0.0
43.0,9.0,35999.984375,3.0,0,28500.0,61476.0,,50795.547,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2013018951,,1.0,1,1.0,1.0,2015.0,0.0
25.0,16.0,,5.0,0,306052.97,30000.0,10000.0,46838.547,,1.0,,1.0,,,,,,,0.0,1.0,2.0,2013025953,,5.0,1,0.0,0.0,2015.0,0.0
41.0,12.0,,2.0,0,856999.94,1.0,,119086.02,,1.0,0.0,2.0,2.0,0.0,2.0,,,0.0,,1.0,1.0,2013022108,,2.0,1,0.0,0.0,2015.0,1.0
37.0,9.0,24999.994140625,2.0,1,281698.47,26000.0,,69302.62,,0.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,,2.0,1.0,2015030510,,2.0,0,1.0,0.0,2015.0,1.0
28.0,16.0,,2.0,1,5316200.0,503000.0,2755000.0,73700.0,,1.0,,2.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,2015032420,,1.0,0,1.0,1.0,2015.0,1.0
37.0,16.0,,1.0,1,3184554.8,143200.0,,58599.984,,0.0,,2.0,,,,,,,,1.0,1.0,201100230,,3.0,1,0.0,0.0,2015.0,0.0
53.0,12.0,,2.0,1,726000.0,21000.0,25000.0,161040.03,,1.0,0.0,3.0,1.0,0.0,2.0,1.0,,0.0,,1.0,1.0,2013001583,无法判断,2.0,1,0.0,2.0,2015.0,1.0
32.0,9.0,48000.01171875,3.0,0,355000.0,86973.0,90000.0,79239.98,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,,0.0,1.0,2.0,2015024702,,3.0,0,0.0,0.0,2015.0,1.0
25.0,6.0,39999.99609375,5.0,0,423900.0,64000.0,30000.0,49367.688,,0.0,1.0,2.0,1.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2013013684,,6.0,1,0.0,0.0,2015.0,0.0
38.0,16.0,149999.953125,3.0,1,14830158.0,1719000.0,1510000.0,414800.0,,1.0,0.0,2.0,1.0,1.0,2.0,,1.0,1.0,0.0,1.0,1.0,2015011816,,1.0,0,1.0,1.0,2015.0,1.0
39.0,9.0,,3.0,0,2702000.0,11700.0,,13603.999,,1.0,,2.0,,,,,,,,1.0,2.0,2013003588,,3.0,1,0.0,0.0,2015.0,0.0
22.0,12.0,,4.0,0,2913045.5,69250.0,,26328.004,,0.0,,2.0,,,,,,,0.0,1.0,1.0,201107328,,4.0,1,0.0,0.0,2015.0,0.0
31.0,19.0,29999.9921875,2.0,1,1722506.2,305000.0,300000.0,276796.03,,0.0,0.0,2.0,1.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,1.0,2013001752,,2.0,1,0.0,0.0,2015.0,1.0
25.0,12.0,2999.9990234375,5.0,1,3550465.8,41380.0,,181112.84,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,1.0,1.0,1.0,2013020614,,3.0,1,0.0,0.0,2015.0,0.0
30.0,9.0,,2.0,0,853200.0,-150000.0,,59246.297,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,2.0,1.0,2013005923,,2.0,1,1.0,0.0,2015.0,0.0
18.0,6.0,,4.0,0,382362.56,58900.0,,18970.965,3799.99853515625,0.0,1.0,2.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,2015012333,,4.0,0,0.0,0.0,2015.0,0.0
27.0,12.0,,5.0,0,244751.38,108886.0,,18600.002,,0.0,,1.0,,,,,,,,1.0,2.0,2013017652,,3.0,1,0.0,0.0,2015.0,0.0
37.0,9.0,,4.0,0,342099.94,14217.0,24000.0,10400.0,,1.0,,3.0,,,,,,,0.0,1.0,2.0,2013014213,,6.0,1,0.0,0.0,2015.0,0.0
26.0,16.0,72500.0078125,3.0,0,757000.0,100150.0,200000.0,63599.992,,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,1.0,1.0,2013022099,,1.0,1,1.0,1.0,2015.0,0.0
26.0,9.0,33999.9921875,3.0,0,130900.0,39870.0,28800.0,48712.008,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,2013012038,,2.0,1,0.0,0.0,2015.0,0.0
27.0,9.0,,4.0,0,285884.97,10680.0,,45296.0,3499.99951171875,0.0,1.0,2.0,1.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,2013002808,,2.0,1,0.0,0.0,2015.0,1.0
19.0,12.0,10741.123046875,3.0,0,41413.49,59918.0,,8959.0,,1.0,1.0,1.0,3.0,1.0,,3.0,0.0,0.0,1.0,1.0,3.0,201107627,,3.0,1,0.0,0.0,2015.0,1.0
26.0,12.0,,1.0,0,14500.0,12000.0,,139200.0,,1.0,1.0,1.0,1.0,0.0,,,,0.0,,2.0,1.0,2015026044,,1.0,0,1.0,1.0,2015.0,0.0
49.0,0.0,23999.998046875,4.0,0,432944.72,32700.0,,87000.02,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2013016116,,1.0,1,1.0,0.0,2015.0,0.0
58.0,6.0,,4.0,0,2346047.8,88800.0,,23999.992,,1.0,,3.0,,,,,,,0.0,1.0,2.0,2013008745,,5.0,1,0.0,0.0,2015.0,0.0
53.0,9.0,,4.0,0,189984.78,9417.0,,46704.285,,1.0,1.0,2.0,3.0,1.0,,3.0,,0.0,0.0,1.0,2.0,2015031873,,2.0,0,1.0,0.0,2015.0,1.0
33.0,16.0,149999.953125,1.0,0,257000.03,155000.0,13000.0,149399.98,,1.0,0.0,1.0,1.0,1.0,4.0,,0.0,0.0,0.0,2.0,1.0,2015000135,,1.0,0,1.0,1.0,2015.0,0.0
30.0,15.0,,4.0,0,1257005.5,60160.0,,51510.99,,0.0,,2.0,,,,,,,0.0,1.0,1.0,2013001913,,4.0,1,0.0,0.0,2015.0,0.0
39.0,12.0,39999.99609375,2.0,1,811247.0,76000.0,,69169.82,,1.0,0.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2015012613,,2.0,0,1.0,0.0,2015.0,1.0
16.0,,,3.0,0,1702.5337,11261.0,,14225.947,,1.0,,,,,,,,,0.0,3.0,2.0,2013013388,,5.0,1,0.0,0.0,2015.0,0.0
29.0,16.0,,4.0,0,725000.0,374000.0,5000.0,115801.92,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,2015026751,,1.0,0,1.0,1.0,2015.0,0.0
47.0,9.0,17251.83203125,2.0,0,19800.0,43105.0,5500.0,24780.0,,1.0,,3.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,201104192,,1.0,1,1.0,1.0,2015.0,1.0
20.0,9.0,11999.9970703125,3.0,0,45621.664,36000.0,69600.0,88470.0,,1.0,1.0,1.0,2.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,201107770,,3.0,1,0.0,0.0,2015.0,1.0
35.0,0.0,,2.0,1,1532925.6,97300.0,,104115.21,,1.0,0.0,2.0,1.0,0.0,,,,0.0,,1.0,1.0,2015006230,,3.0,0,0.0,0.0,2015.0,0.0
25.0,6.0,23999.998046875,4.0,0,59050.0,83000.0,,40324.62,,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,2.0,2.0,2015015084,,4.0,0,0.0,0.0,2015.0,0.0
28.0,6.0,48000.01171875,2.0,0,43350.0,138630.0,,39020.0,,0.0,0.0,2.0,1.0,1.0,,1.0,0.0,0.0,,1.0,2.0,2015031975,,5.0,0,0.0,0.0,2015.0,0.0
31.0,12.0,77999.9921875,2.0,0,334840.0,182300.0,45000.0,62399.996,,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,201103251,,2.0,1,0.0,0.0,2015.0,0.0
27.0,9.0,48000.01171875,1.0,0,507100.0,53500.0,,19800.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2015026596,,1.0,0,1.0,1.0,2015.0,0.0
25.0,15.0,55000.0078125,8.0,0,230773.98,392535.0,,88640.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2013012643,,8.0,1,0.0,0.0,2015.0,0.0
33.0,6.0,,5.0,0,140361.5,9119.0,3500.0,37760.0,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,0.0,0.0,1.0,1.0,2013026615,,6.0,1,0.0,0.0,2015.0,1.0
20.0,12.0,,5.0,0,2016459.0,95800.0,,98099.99,,0.0,,1.0,,,,,,,0.0,1.0,1.0,2013019581,,5.0,1,0.0,0.0,2015.0,0.0
19.0,15.0,,4.0,0,172132.0,17317.0,,29824.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,2013027777,,4.0,1,0.0,0.0,2015.0,0.0
41.0,9.0,,3.0,0,101440.0,59963.0,15000.0,51260.01,,1.0,,2.0,,,,,,,,1.0,2.0,2013021654,,4.0,1,0.0,0.0,2015.0,0.0
24.0,9.0,,8.0,0,9450.0,107765.0,18500.0,38865.996,,0.0,,1.0,,,,,,,1.0,1.0,1.0,201107083,,1.0,1,0.0,0.0,2015.0,0.0
20.0,0.0,,3.0,0,206000.0,7750.0,,25990.0,,1.0,,1.0,,,,,,,0.0,1.0,2.0,201107103,,3.0,1,0.0,0.0,2015.0,0.0
53.0,9.0,,3.0,0,90869.85,52757.0,,17280.0,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,,0.0,0.0,1.0,2.0,2013005453,,2.0,1,0.0,0.0,2015.0,1.0
24.0,9.0,,5.0,0,132866.98,6366.0,,13603.939,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,0.0,1.0,2.0,2015028804,,4.0,0,0.0,0.0,2015.0,1.0
42.0,9.0,,3.0,0,380555.84,83009.0,100000.0,68967.03,,0.0,,2.0,,,,,,,,2.0,2.0,2013010851,,3.0,1,0.0,0.0,2015.0,0.0
