age,education,wage,hh_size,count_car,total_asset,total_income,total_debt,total_consumption,hospitalization_expenses,gender,hukou,marriage,physical_condition,work,old_age_insurance,medical_insurance,unemployment_insurance,housing_fund,poor_hh,house_type,phone_type,hhid,pline,track,hhead,year,hhid_2011,hhid_2013,hhid_2015,hhid_2017,returnee
23.0,9.0,,4.0,0,162430.0,50051.75,65100.0,42160.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2017025788,3,0,,2017.0,.,.,.,2017025788,1.0
21.0,16.0,,3.0,0,259430.0,36004.5,0.0,26000.0,,1.0,0.0,1.0,1.0,0.0,4.0,2.0,,,0.0,1.0,1.0,2017020284,4,0,,2017.0,.,.,.,2017020284,1.0
47.0,9.0,45600.0,5.0,0,25189.0,67980.5,0.0,27512.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,,1.0,2.0,2013012049,5,1,1.0,2017.0,.,2013012049,2015016173,2017029680,0.0
28.0,9.0,,5.0,0,410884.0,66220.0,0.0,97200.0,,0.0,,2.0,2.0,0.0,3.0,3.0,,0.0,,1.0,1.0,2013025872,1,1,,2017.0,.,2013025872,2015035071,2017027968,1.0
39.0,16.0,54000.0,2.0,0,452000.0,123410.5,0.0,80300.0,,1.0,,2.0,1.0,0.0,5.0,1.0,0.0,1.0,,1.0,1.0,2017028344,1,0,1.0,2017.0,.,.,.,2017028344,1.0
49.0,6.0,,3.0,1,76090.0,12351.4,0.0,12068.0,,1.0,1.0,2.0,3.0,1.0,,3.0,0.0,,0.0,1.0,2.0,2015005642,1,1,1.0,2017.0,.,.,2015005642,2017015813,1.0
53.0,9.0,42000.0,2.0,0,281359.0,43455.0,0.0,35784.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2015004592,1,1,1.0,2017.0,.,.,2015004592,2017006847,0.0
24.0,9.0,50000.0,3.0,0,169703.0,159704.27,0.0,43680.0,,1.0,1.0,1.0,2.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2017035469,1,0,,2017.0,.,.,.,2017035469,0.0
56.0,0.0,6000.0,4.0,1,234932.0,29960.312,0.0,26060.0,,0.0,1.0,2.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,2013027634,22,1,,2017.0,.,2013027634,2015036831,2017029761,0.0
39.0,9.0,,1.0,0,4123480.0,39880.0,,34537.0,,1.0,0.0,1.0,1.0,0.0,,,,0.0,,1.0,2.0,201102386,21,1,1.0,2017.0,201102386,2013008688,2015011263,2017007456,1.0
31.0,16.0,60000.0,3.0,1,9687543.0,33716.0,4260000.0,145876.0,,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2015017015,1,1,,2017.0,.,.,2015017015,2017005235,1.0
55.0,12.0,55200.0,2.0,0,445352.0,76135.0,26000.0,34652.0,,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,,1.0,1.0,2013007143,1,1,1.0,2017.0,.,2013007143,2015009612,2017019236,1.0
49.0,12.0,60000.0,2.0,0,234841.0,227368.0,0.0,18913.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,201104092,1,1,1.0,2017.0,201104092,2013013903,2015018724,2017015364,1.0
29.0,6.0,100000.0,1.0,1,893000.0,271035.0,0.0,166096.0,,1.0,0.0,1.0,1.0,1.0,,,0.0,,,1.0,1.0,2017036595,1,0,1.0,2017.0,.,.,.,2017036595,0.0
35.0,12.0,,2.0,0,394601.0,47075.0,0.0,61924.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,,1.0,1.0,2013025009,3,1,1.0,2017.0,.,2013025009,2015033803,2017035850,1.0
17.0,9.0,,3.0,1,155000.0,366200.0,360000.0,80140.0,,0.0,1.0,,1.0,0.0,,,,,0.0,1.0,1.0,2013024418,4,1,,2017.0,.,2013024418,2015033105,2017009015,1.0
28.0,12.0,32000.0,6.0,0,1054100.0,157742.0,20000.0,74160.0,,0.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2015016038,7,1,,2017.0,.,.,2015016038,2017021272,0.0
55.0,6.0,,4.0,0,306140.0,65738.0,35000.0,21335.0,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,,,0.0,1.0,2.0,2013018864,2,1,,2017.0,.,2013018864,2015024898,2017015767,1.0
18.0,12.0,,6.0,1,405800.0,83982.5,0.0,58800.0,,0.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,,1.0,1.0,2017030303,4,0,,2017.0,.,.,.,2017030303,0.0
33.0,16.0,,2.0,0,159598.0,125006.0,0.0,67162.0,,0.0,0.0,2.0,2.0,0.0,4.0,2.0,,0.0,,2.0,1.0,2013020742,1,1,,2017.0,.,2013020742,2015028541,2017021765,1.0
24.0,15.0,54000.0,1.0,0,2588700.0,74059.5,4000.0,67150.0,,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,,1.0,1.0,2017031240,1,0,1.0,2017.0,.,.,.,2017031240,1.0
57.0,12.0,,2.0,1,381890.0,14550.0,342000.0,21624.0,,0.0,1.0,2.0,1.0,0.0,,3.0,,0.0,,3.0,1.0,2017004082,2,0,,2017.0,.,.,.,2017004082,0.0
51.0,6.0,,2.0,0,2672164.0,56303.977,0.0,39900.0,,0.0,1.0,2.0,2.0,1.0,,3.0,0.0,,,2.0,1.0,2015028578,2,1,,2017.0,.,.,2015028578,2017003528,0.0
21.0,6.0,,3.0,0,19300.0,54280.0,0.0,3724.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2015004785,3,1,,2017.0,.,.,2015004785,2017000077,0.0
55.0,9.0,,2.0,0,73594.0,24264.0,0.0,16744.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,,1.0,1.0,2013013861,1,1,1.0,2017.0,.,2013013861,2015018682,2017030017,1.0
44.0,19.0,210000.0,2.0,2,17548112.0,1328568.2,0.0,171460.0,,0.0,0.0,2.0,3.0,0.0,2.0,5.0,1.0,1.0,,2.0,1.0,2017002908,1,0,1.0,2017.0,.,.,.,2017002908,1.0
36.0,12.0,15600.0,2.0,1,595662.0,56005.25,0.0,61036.0,,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,2013020770,1,1,,2017.0,.,2013020770,2015028568,2017005923,1.0
47.0,12.0,22500.0,2.0,0,653874.0,37149.562,,39416.0,,1.0,0.0,3.0,1.0,1.0,,2.0,0.0,0.0,,1.0,2.0,2013027037,21,1,,2017.0,.,2013027037,2015036235,2017001898,1.0
18.0,12.0,,5.0,0,2226.0,26500.0,2000.0,76760.0,,1.0,1.0,1.0,2.0,0.0,,3.0,,,,2.0,1.0,2013024085,4,1,,2017.0,.,2013024085,2015032769,2017016269,0.0
60.0,12.0,,2.0,0,121250.0,66608.75,,61620.0,,0.0,0.0,2.0,2.0,0.0,2.0,1.0,,0.0,,1.0,1.0,2017023026,1,0,,2017.0,.,.,.,2017023026,1.0
53.0,12.0,,3.0,1,5753605.0,484719.0,847200.0,109908.0,,0.0,0.0,2.0,2.0,0.0,2.0,1.0,,0.0,,1.0,1.0,2013001754,1,1,,2017.0,.,2013001754,2015001741,2017033990,1.0
35.0,9.0,50000.0,2.0,1,614700.0,162280.0,0.0,182400.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,2015001025,21,1,,2017.0,.,.,2015001025,2017012504,0.0
31.0,9.0,,2.0,1,372500.0,80117.5,0.0,63168.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,,1.0,1.0,2015007376,1,1,1.0,2017.0,.,.,2015007376,2017037143,1.0
24.0,16.0,36000.0,1.0,0,405900.0,47322.0,0.0,16100.0,,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,,2.0,1.0,2017038488,1,0,1.0,2017.0,.,.,.,2017038488,1.0
32.0,9.0,27600.0,6.0,0,949550.0,77804.5,35000.0,80972.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,2.0,2017003714,2,0,,2017.0,.,.,.,2017003714,1.0
38.0,9.0,44400.0,4.0,1,247488.0,57810.0,0.0,62010.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2013027284,4,1,,2017.0,.,2013027284,2015036477,2017023135,1.0
22.0,16.0,,4.0,1,104120.0,60450.0,0.0,125160.0,,0.0,1.0,1.0,1.0,1.0,,2.0,0.0,0.0,,2.0,2.0,2017032665,3,0,,2017.0,.,.,.,2017032665,0.0
31.0,9.0,,3.0,0,356592.0,80914.37,0.0,8052.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,,0.0,1.0,2.0,2015016069,22,1,,2017.0,.,.,2015016069,2017017566,0.0
43.0,6.0,,3.0,0,426967.0,1403.5,295300.0,82300.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,,,1.0,1.0,2015015256,1,1,1.0,2017.0,.,.,2015015256,2017010506,1.0
28.0,9.0,,2.0,0,22937.0,34041.75,18000.0,46240.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2015024921,4,1,,2017.0,.,.,2015024921,2017004083,1.0
35.0,19.0,,4.0,0,4144537.0,281326.1,,66700.0,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017013114,2,0,,2017.0,.,.,.,2017013114,1.0
32.0,9.0,174000.0,2.0,1,253400.0,215872.75,10500.0,71000.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,2.0,1.0,2013010645,1,1,1.0,2017.0,.,2013010645,2015013737,2017020990,0.0
37.0,9.0,30000.0,2.0,0,261460.0,30600.0,25264.0,36852.0,,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,,1.0,1.0,2015029328,1,1,1.0,2017.0,.,.,2015029328,2017014285,1.0
42.0,12.0,,2.0,2,1735638.0,15245.0,430000.0,203812.0,,1.0,0.0,2.0,2.0,1.0,,2.0,0.0,,,1.0,1.0,2013018248,1,1,1.0,2017.0,.,2013018248,2015024122,2017011575,1.0
26.0,16.0,,3.0,0,457996.0,47405.0,0.0,12360.0,,0.0,,2.0,2.0,0.0,,,,0.0,0.0,1.0,1.0,2015014712,3,1,,2017.0,.,.,2015014712,2017029084,1.0
45.0,6.0,20000.0,3.0,0,544890.0,73592.0,90000.0,50394.0,,0.0,1.0,2.0,2.0,1.0,3.0,,0.0,0.0,0.0,1.0,1.0,201105915,4,1,,2017.0,201105915,2013017745,2015023477,2017028383,1.0
51.0,6.0,,3.0,0,62578.0,56500.0,25000.0,38890.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,,1.0,2.0,1.0,2013001517,2,1,,2017.0,.,2013001517,2015001517,2017020349,0.0
39.0,15.0,,2.0,1,574800.0,44317.5,52000.0,42940.0,,1.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,,1.0,1.0,2013018060,2,1,,2017.0,.,2013018060,2015023787,2017026055,0.0
46.0,15.0,16000.0,2.0,0,182901.0,19620.85,,27572.0,,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,201102226,2,1,,2017.0,201102226,2013007675,2015010245,2017003630,1.0
28.0,16.0,54000.0,1.0,1,2205580.0,130125.0,0.0,49200.0,,0.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2013017968,4,1,,2017.0,.,2013017968,2015023704,2017016846,1.0
49.0,12.0,45000.0,2.0,1,1658121.0,152175.0,0.0,100500.0,,0.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,,2.0,1.0,2015026415,2,1,,2017.0,.,.,2015026415,2017010092,0.0
45.0,6.0,11080.0,2.0,0,736515.0,14687.928,0.0,65192.0,,1.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2017000933,1,0,1.0,2017.0,.,.,.,2017000933,0.0
35.0,6.0,,2.0,0,275654.0,-22902.0,20000.0,22660.0,,0.0,1.0,2.0,2.0,1.0,,3.0,0.0,,,1.0,1.0,2017021657,1,0,,2017.0,.,.,.,2017021657,1.0
45.0,6.0,36000.0,3.0,0,129856.0,58192.027,82000.0,48446.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2013024585,2,1,,2017.0,.,2013024585,2015033271,2017038242,1.0
30.0,16.0,,6.0,0,173911.0,6236.0,50000.0,63270.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,1.0,1.0,1.0,2017017140,4,0,,2017.0,.,.,.,2017017140,0.0
35.0,12.0,,2.0,1,352340.0,153175.0,62000.0,55500.0,10000.0,1.0,0.0,2.0,2.0,1.0,,,0.0,,,1.0,1.0,2015020160,1,1,1.0,2017.0,.,.,2015020160,2017023769,0.0
51.0,6.0,,2.0,0,113169.0,60000.0,0.0,57433.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,,,2.0,2.0,2017025699,1,0,1.0,2017.0,.,.,.,2017025699,0.0
26.0,9.0,,6.0,0,1232330.0,627953.44,209375.0,85341.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,,0.0,1.0,2.0,2013020289,3,1,,2017.0,.,2013020289,2015028083,2017012483,1.0
60.0,9.0,,3.0,1,1211952.0,137850.0,300000.0,78140.0,,1.0,0.0,2.0,3.0,0.0,2.0,1.0,,,,3.0,1.0,2013004826,1,1,1.0,2017.0,.,2013004826,2015006089,2017015308,1.0
39.0,9.0,11000.0,2.0,0,262423.0,61550.0,41050.0,148508.0,,1.0,1.0,2.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,2.0,201104994,3,1,,2017.0,201104994,2013015675,2015021427,2017010826,1.0
47.0,12.0,30000.0,2.0,0,1330.0,45048.0,,75223.0,,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,,2.0,1.0,2015029001,1,1,1.0,2017.0,.,.,2015029001,2017039003,0.0
54.0,12.0,30000.0,5.0,2,3003144.0,293821.0,1100000.0,312998.0,,1.0,1.0,2.0,1.0,0.0,3.0,3.0,,0.0,0.0,1.0,1.0,2013000946,2,1,,2017.0,.,2013000946,2015000937,2017004066,1.0
41.0,9.0,,3.0,0,61813.0,23117.5,221000.0,28932.0,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,2013013871,1,1,,2017.0,.,2013013871,2015018692,2017034147,1.0
28.0,9.0,87500.0,4.0,1,302717.0,222752.62,43484.0,265860.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,1.0,1.0,1.0,2013013280,5,1,,2017.0,.,2013013280,2015017952,2017039737,1.0
54.0,9.0,40500.0,3.0,0,336614.0,79744.0,0.0,66154.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,201102800,3,1,1.0,2017.0,201102800,2013009893,2015012997,2017034497,1.0
47.0,6.0,,4.0,0,195649.0,87981.5,0.0,16922.0,,0.0,1.0,2.0,2.0,0.0,3.0,3.0,,,0.0,1.0,2.0,2015008218,2,1,,2017.0,.,.,2015008218,2017030688,1.0
55.0,9.0,,2.0,0,256949.0,8300.0,0.0,10360.0,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,0.0,1.0,2.0,2017000759,1,0,,2017.0,.,.,.,2017000759,1.0
19.0,9.0,6000.0,5.0,1,1297424.0,350748.12,60200.0,133260.0,,1.0,1.0,1.0,1.0,1.0,,4.0,0.0,0.0,,2.0,1.0,2017024364,1,0,1.0,2017.0,.,.,.,2017024364,0.0
32.0,6.0,,5.0,0,433181.0,115251.0,250000.0,26160.0,,0.0,1.0,2.0,1.0,0.0,,3.0,,0.0,0.0,1.0,2.0,2013018459,21,1,,2017.0,.,2013018459,2015024418,2017003408,1.0
54.0,12.0,,4.0,1,3633070.0,248051.73,0.0,67152.0,,0.0,1.0,2.0,1.0,0.0,4.0,2.0,,0.0,,1.0,1.0,2017020861,1,0,,2017.0,.,.,.,2017020861,0.0
56.0,12.0,,3.0,1,11684545.0,827059.0,274540.0,115710.0,,0.0,0.0,2.0,1.0,1.0,,,0.0,,0.0,1.0,1.0,2015026379,3,1,,2017.0,.,.,2015026379,2017011337,1.0
54.0,6.0,,1.0,0,518181.0,43264.688,3000.0,129752.0,3500.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,,0.0,1.0,1.0,2015018010,2,1,,2017.0,.,.,2015018010,2017029692,1.0
52.0,16.0,50400.0,3.0,1,4228246.0,183321.0,0.0,39388.0,,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,201104905,1,1,1.0,2017.0,201104905,2013015587,2015021339,2017035551,0.0
26.0,19.0,,3.0,0,912483.0,312253.0,100000.0,179436.0,,1.0,1.0,1.0,1.0,0.0,,3.0,,,,2.0,1.0,2013027544,3,1,,2017.0,.,2013027544,2015036742,2017016505,0.0
41.0,9.0,44000.0,2.0,0,122620.0,65352.5,0.0,33300.0,,,0.0,2.0,1.0,1.0,,3.0,0.0,0.0,,1.0,2.0,2017034795,3,0,,2017.0,.,.,.,2017034795,0.0
40.0,15.0,30000.0,3.0,0,550130.0,111765.0,9000.0,90250.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,2017025776,1,0,1.0,2017.0,.,.,.,2017025776,1.0
18.0,12.0,,4.0,0,2149063.0,163460.6,0.0,103208.0,,1.0,1.0,1.0,1.0,0.0,,2.0,,,0.0,1.0,1.0,2017006536,3,0,,2017.0,.,.,.,2017006536,1.0
43.0,9.0,,3.0,0,344500.0,36000.0,150500.0,64748.0,,0.0,1.0,2.0,3.0,0.0,3.0,3.0,,,,2.0,1.0,2013003571,2,1,,2017.0,.,2013003571,2015004131,2017025598,0.0
36.0,19.0,200000.0,2.0,1,1029575.0,983341.0,0.0,546600.0,10000.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,,1.0,,2.0,1.0,2015026425,1,1,,2017.0,.,.,2015026425,2017025447,1.0
20.0,12.0,,3.0,1,1962708.0,118210.5,200000.0,38200.0,,1.0,1.0,1.0,1.0,0.0,,2.0,,,,1.0,1.0,2017023403,3,0,,2017.0,.,.,.,2017023403,0.0
31.0,16.0,27000.0,3.0,0,2507878.0,92952.5,0.0,20564.0,,0.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,,1.0,1.0,2017026591,3,0,,2017.0,.,.,.,2017026591,1.0
48.0,6.0,,4.0,0,161294.0,47017.0,,69220.0,,1.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2013025103,2,1,1.0,2017.0,.,2013025103,2015033897,2017018560,1.0
44.0,9.0,15000.0,5.0,0,157300.0,31903.5,39000.0,31800.0,,0.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,,1.0,2.0,2013004021,21,1,,2017.0,.,2013004021,2015004791,2017018534,0.0
57.0,12.0,,3.0,1,1500137.0,189683.0,659126.0,128471.0,,0.0,0.0,2.0,2.0,0.0,2.0,1.0,,0.0,,1.0,1.0,2017028181,1,0,,2017.0,.,.,.,2017028181,0.0
26.0,16.0,12000.0,2.0,0,303760.0,54200.0,0.0,57155.0,5000.0,0.0,1.0,2.0,1.0,0.0,,3.0,,0.0,,2.0,1.0,2017022935,1,0,,2017.0,.,.,.,2017022935,0.0
44.0,6.0,16000.0,2.0,0,285252.0,71920.5,0.0,63516.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2015019900,1,1,1.0,2017.0,.,.,2015019900,2017014298,1.0
20.0,16.0,,3.0,0,246089.0,70000.0,0.0,101075.0,,0.0,0.0,1.0,1.0,0.0,,2.0,,,,1.0,3.0,2017038861,4,0,,2017.0,.,.,.,2017038861,1.0
31.0,16.0,100000.0,2.0,0,1554500.0,224400.0,400000.0,66660.0,,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2017006703,2,0,1.0,2017.0,.,.,.,2017006703,1.0
20.0,16.0,13500.0,3.0,0,1282700.0,-75325.0,0.0,76490.0,,0.0,0.0,1.0,1.0,1.0,,2.0,0.0,0.0,,2.0,1.0,2017023878,4,0,,2017.0,.,.,.,2017023878,1.0
29.0,15.0,,4.0,1,917896.0,148710.5,0.0,67340.0,15000.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,,0.0,0.0,1.0,1.0,2015019444,21,1,,2017.0,.,.,2015019444,2017010331,0.0
26.0,12.0,,4.0,0,448350.0,17488.7,91000.0,60292.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,1.0,1.0,2.0,2017017051,5,0,,2017.0,.,.,.,2017017051,0.0
25.0,12.0,,4.0,0,319286.0,19659.0,110000.0,22180.0,,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,1.0,2.0,201105085,5,1,,2017.0,201105085,2013015767,2015021518,2017002077,0.0
22.0,15.0,,3.0,0,125718.0,18603.0,111000.0,25260.0,,1.0,1.0,1.0,1.0,1.0,,3.0,0.0,0.0,1.0,1.0,1.0,2013026703,3,1,,2017.0,.,2013026703,2015035895,2017035160,0.0
53.0,9.0,36000.0,3.0,0,30423.0,76401.484,0.0,45670.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,3.0,1.0,2013001617,2,1,1.0,2017.0,.,2013001617,2015001605,2017020251,1.0
40.0,6.0,5000.0,3.0,0,283920.0,25170.0,0.0,50960.0,,0.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,0.0,1.0,3.0,2017008264,3,0,,2017.0,.,.,.,2017008264,1.0
46.0,12.0,,4.0,0,1006588.0,46528.0,7000.0,90400.0,,0.0,1.0,2.0,1.0,0.0,4.0,3.0,,,,1.0,1.0,2013027769,1,1,,2017.0,.,2013027769,2015036967,2017035889,0.0
28.0,15.0,36000.0,1.0,0,62158.0,74127.33,0.0,94000.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,,2.0,1.0,2017027128,1,0,1.0,2017.0,.,.,.,2017027128,0.0
35.0,15.0,,2.0,2,2785000.0,153350.0,450000.0,236200.0,,1.0,0.0,2.0,2.0,1.0,,,0.0,,,2.0,1.0,2017030365,1,0,1.0,2017.0,.,.,.,2017030365,1.0
46.0,9.0,24000.0,3.0,0,317712.0,97395.0,0.0,34790.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,0.0,1.0,1.0,2017036422,3,0,,2017.0,.,.,.,2017036422,1.0
43.0,9.0,54000.0,2.0,0,1069509.0,169135.0,170000.0,135400.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,201106640,2,1,1.0,2017.0,201106640,2013019203,2015026295,2017031691,0.0
30.0,9.0,,4.0,0,19057.0,44110.5,6700.0,49996.0,,1.0,1.0,2.0,2.0,1.0,,3.0,0.0,0.0,0.0,1.0,2.0,201108143,3,1,,2017.0,201108143,2013025815,2015035013,2017011888,0.0
31.0,16.0,54000.0,2.0,1,663849.0,137100.0,0.0,64596.0,,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,,2.0,1.0,2017017078,1,0,,2017.0,.,.,.,2017017078,0.0
50.0,6.0,21600.0,1.0,0,2246.0,32640.0,0.0,28896.0,,1.0,0.0,1.0,1.0,1.0,,,0.0,0.0,,2.0,2.0,2015009496,3,1,,2017.0,.,.,2015009496,2017030021,0.0
37.0,9.0,36000.0,2.0,0,404540.0,44247.91,144718.0,19490.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,0.0,,2.0,1.0,2017031534,2,0,,2017.0,.,.,.,2017031534,0.0
44.0,0.0,48000.0,1.0,0,2195.0,50200.105,,8386.0,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,2017032297,2,0,1.0,2017.0,.,.,.,2017032297,0.0
32.0,12.0,,2.0,1,3630502.0,79610.0,480000.0,420692.0,,0.0,1.0,2.0,1.0,1.0,,3.0,0.0,,,2.0,1.0,2017017146,6,0,,2017.0,.,.,.,2017017146,1.0
35.0,6.0,36000.0,5.0,0,61707.0,165800.0,40000.0,34300.0,,1.0,1.0,2.0,2.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2013018466,3,1,,2017.0,.,2013018466,2015024425,2017022970,0.0
22.0,12.0,,2.0,0,741325.0,112657.64,176006.0,52312.0,,0.0,1.0,2.0,1.0,1.0,,,0.0,0.0,,1.0,1.0,2017027928,3,0,,2017.0,.,.,.,2017027928,0.0
53.0,9.0,,2.0,0,54543.0,18655.25,,58400.0,5000.0,1.0,1.0,2.0,3.0,0.0,,3.0,,0.0,0.0,1.0,1.0,2013023823,1,1,1.0,2017.0,.,2013023823,2015032442,2017004646,1.0
29.0,12.0,,2.0,1,457056.0,60500.0,0.0,103780.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,,1.0,1.0,2015006005,1,1,1.0,2017.0,.,.,2015006005,2017019499,1.0
25.0,9.0,40000.0,3.0,0,1082350.0,104584.0,570000.0,59180.0,,1.0,1.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,2013015350,3,1,,2017.0,.,2013015350,2015021092,2017017431,0.0
21.0,15.0,,2.0,0,53020.0,58114.0,,93960.0,,0.0,0.0,2.0,1.0,1.0,,,0.0,0.0,,3.0,1.0,2017012857,2,0,,2017.0,.,.,.,2017012857,0.0
44.0,6.0,,2.0,1,5496445.0,106032.0,100000.0,90708.0,,1.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,,,1.0,1.0,2017033472,1,0,1.0,2017.0,.,.,.,2017033472,1.0
28.0,15.0,36000.0,4.0,0,1085891.0,73738.0,112500.0,294446.0,,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2013013873,3,1,,2017.0,.,2013013873,2015018694,2017022763,1.0
26.0,19.0,,3.0,0,16612.0,20800.0,0.0,40773.0,,1.0,,1.0,2.0,0.0,,,,,,1.0,1.0,201104229,4,1,,2017.0,201104229,2013014126,2015018952,2017015382,1.0
43.0,9.0,20000.0,3.0,0,817243.0,79835.0,0.0,41966.0,,0.0,0.0,2.0,2.0,0.0,4.0,2.0,,0.0,,1.0,1.0,2015018827,2,1,,2017.0,.,.,2015018827,2017012310,1.0
40.0,9.0,,3.0,0,341185.0,78344.0,0.0,68224.0,,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,,1.0,1.0,2015030375,1,1,,2017.0,.,.,2015030375,2017028977,1.0
53.0,6.0,36000.0,2.0,0,634000.0,79674.0,70000.0,66620.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2013012952,1,1,1.0,2017.0,.,2013012952,2015017509,2017015519,1.0
48.0,9.0,10000.0,3.0,0,527971.0,30351.0,0.0,80807.0,,1.0,1.0,2.0,3.0,0.0,3.0,3.0,,0.0,,1.0,1.0,2013011277,4,1,1.0,2017.0,.,2013011277,2015015112,2017033819,1.0
52.0,9.0,,2.0,0,259000.0,3200.0,0.0,13800.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,,,3.0,2.0,2017005005,2,0,,2017.0,.,.,.,2017005005,0.0
