age,education,wage,hh_size,count_car,total_asset,total_income,total_debt,total_consumption,hospitalization_expenses,gender,hukou,marriage,physical_condition,work,old_age_insurance,medical_insurance,unemployment_insurance,housing_fund,poor_hh,house_type,phone_type,hhid,pline,hhead,year,returnee
27.0,,,5.0,1,202224.0,43538.0,258930.0,25261.0,2687.0,0.0,1.0,2.0,3.0,,,,,,0.0,1.0,2.0,2019030700,6,0,2019.0,0.0
20.0,15.0,,4.0,0,1241165.0,98595.0,30000.0,71052.0,,1.0,1.0,1.0,1.0,,,4.0,,,0.0,1.0,1.0,2019020012,6,0,2019.0,0.0
27.0,6.0,,3.0,0,668664.0,92111.0,0.0,41796.0,,1.0,1.0,1.0,2.0,,,3.0,,0.0,0.0,1.0,1.0,2013020984,4,0,2019.0,1.0
46.0,6.0,66000.0,2.0,0,13850.0,79407.0,,231086.0,,1.0,1.0,2.0,3.0,,,3.0,,0.0,1.0,2.0,1.0,2017001741,3,1,2019.0,1.0
17.0,12.0,,3.0,1,3984738.0,254240.0,0.0,132360.0,,0.0,0.0,,1.0,,,,,,,1.0,1.0,2015011377,5,0,2019.0,0.0
32.0,12.0,,4.0,0,765616.75,84300.18,480000.0,92526.0,,0.0,1.0,2.0,2.0,,,2.0,,0.0,,1.0,1.0,2019021067,4,0,2019.0,1.0
33.0,19.0,,2.0,1,4377355.0,458062.4,480000.0,110080.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,2019022611,1,1,2019.0,1.0
56.0,19.0,,2.0,1,6569959.0,83700.0,172556.0,131032.0,,1.0,0.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2019011885,2,1,2019.0,1.0
20.0,16.0,,3.0,1,7612690.0,1000350.0,200000.0,226000.0,,0.0,1.0,1.0,2.0,,3.0,3.0,,,0.0,1.0,1.0,2015021543,21,0,2019.0,0.0
35.0,15.0,100000.0,2.0,1,2582204.2,269600.3,600000.0,75670.0,,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,2013010411,1,1,2019.0,1.0
27.0,16.0,,3.0,1,4561947.0,73385.0,,104199.0,,0.0,0.0,1.0,1.0,,6.0,2.0,,0.0,,1.0,1.0,2019029274,3,0,2019.0,1.0
24.0,16.0,,3.0,0,1005320.0,0.0,58000.0,46740.0,,0.0,0.0,1.0,1.0,,,,,,,1.0,2.0,2019019353,3,0,2019.0,0.0
18.0,12.0,,4.0,1,1015300.0,37615.0,0.0,406100.0,,1.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2015024816,3,0,2019.0,0.0
21.0,16.0,,3.0,1,736863.0,12616.0,0.0,22175.0,,1.0,1.0,1.0,1.0,,,2.0,,,0.0,1.0,2.0,2019003881,5,0,2019.0,0.0
26.0,9.0,,2.0,1,497100.0,5175.0,0.0,134030.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,3.0,1.0,2019016186,1,1,2019.0,1.0
55.0,9.0,,4.0,0,630390.0,93365.5,0.0,140107.0,52000.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,,,0.0,1.0,1.0,2019019575,1,1,2019.0,1.0
18.0,15.0,,4.0,0,9800.0,21400.0,29500.0,61260.0,,1.0,1.0,1.0,1.0,,,,,,0.0,1.0,2.0,2015024243,33,0,2019.0,0.0
42.0,9.0,,3.0,0,1041914.7,-319.5,900000.0,51240.0,,1.0,1.0,2.0,1.0,,,3.0,,,0.0,1.0,1.0,2019022884,1,1,2019.0,1.0
52.0,9.0,28000.0,1.0,0,28915.0,35915.0,,19940.0,,1.0,1.0,2.0,2.0,,5.0,4.0,,0.0,1.0,1.0,1.0,2013003677,22,0,2019.0,1.0
22.0,15.0,,3.0,0,305929.0,69050.0,1.0,27549.0,,1.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,2.0,2019018458,3,0,2019.0,0.0
20.0,6.0,,4.0,0,33050.0,10471.5,160000.0,191799.0,80000.0,1.0,1.0,1.0,3.0,,,3.0,,,1.0,1.0,2.0,2019030811,4,0,2019.0,0.0
17.0,6.0,,2.0,0,98950.0,1586.0,0.0,16370.0,,1.0,1.0,,1.0,,,4.0,,,1.0,1.0,1.0,2017020785,2,0,2019.0,0.0
57.0,6.0,,2.0,0,768799.0,0.0,0.0,34900.0,,1.0,1.0,2.0,1.0,,,4.0,,0.0,,1.0,1.0,2019017875,2,0,2019.0,0.0
28.0,6.0,,2.0,0,2446400.0,121610.5,550000.0,198500.0,,1.0,1.0,2.0,3.0,,,3.0,,0.0,0.0,1.0,1.0,2019024588,1,0,2019.0,1.0
48.0,6.0,,4.0,0,351680.0,97357.5,215000.0,112838.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,,1.0,1.0,1.0,2019013536,2,0,2019.0,1.0
21.0,9.0,48000.0,3.0,0,681174.0,199980.0,0.0,90537.0,,1.0,1.0,1.0,2.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2017005841,31,0,2019.0,1.0
54.0,9.0,,2.0,0,390544.0,0.0,0.0,45504.0,33333.0,1.0,0.0,2.0,3.0,,2.0,1.0,1.0,0.0,,1.0,,2019011216,1,1,2019.0,0.0
22.0,12.0,,4.0,0,44959.0,205.0,19000.0,51700.0,,0.0,1.0,1.0,2.0,,,3.0,,,0.0,1.0,1.0,2015004871,22,0,2019.0,0.0
46.0,9.0,28000.0,3.0,0,1248171.0,45519.0,20000.0,42604.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2019027407,1,1,2019.0,1.0
53.0,9.0,,2.0,3,2708792.0,119810.65,0.0,300200.0,,1.0,1.0,2.0,1.0,,,1.0,0.0,0.0,0.0,1.0,1.0,2013010269,2,1,2019.0,1.0
31.0,19.0,400000.0,2.0,1,11583115.0,2121050.0,1230000.0,203500.0,,1.0,0.0,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2019000364,1,0,2019.0,1.0
16.0,12.0,,3.0,1,4050385.0,202135.0,0.0,128070.0,,0.0,0.0,,1.0,,,2.0,,,,1.0,1.0,2019010671,3,0,2019.0,0.0
40.0,12.0,42000.0,2.0,0,181331.0,84017.5,0.0,63580.0,,0.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2019022396,2,0,2019.0,0.0
49.0,6.0,,2.0,0,686827.0,64224.0,0.0,77732.0,,0.0,1.0,2.0,2.0,,3.0,4.0,,,0.0,1.0,1.0,2019028255,2,0,2019.0,1.0
17.0,12.0,,3.0,2,1805369.0,1563.5,3500.0,106900.0,,1.0,,,1.0,,,3.0,,,0.0,1.0,1.0,2015018043,3,0,2019.0,0.0
17.0,12.0,,4.0,0,5663600.0,145091.45,,111476.0,,1.0,,,1.0,,,,,,,1.0,1.0,2019009898,3,0,2019.0,0.0
53.0,9.0,,2.0,1,4115320.0,3402.0,,63100.0,,1.0,0.0,2.0,2.0,1.0,4.0,2.0,,0.0,,1.0,1.0,2019014228,1,1,2019.0,1.0
35.0,15.0,24000.0,2.0,0,390592.0,72101.75,0.0,27760.0,,1.0,0.0,2.0,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2015003398,1,1,2019.0,1.0
46.0,6.0,36000.0,4.0,0,2154500.0,112747.5,185000.0,110248.0,,1.0,1.0,2.0,1.0,,2.0,4.0,0.0,0.0,0.0,2.0,1.0,2019010168,2,1,2019.0,0.0
18.0,12.0,,4.0,1,1916297.0,30175.0,810000.0,196312.0,,1.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2019033683,4,0,2019.0,0.0
53.0,9.0,48000.0,2.0,0,56250.0,129600.0,0.0,81789.0,15000.0,1.0,,2.0,3.0,,2.0,1.0,,1.0,,1.0,1.0,2019008860,2,1,2019.0,1.0
21.0,16.0,,3.0,1,1807115.0,0.0,0.0,36060.0,,0.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2019014871,4,0,2019.0,0.0
44.0,6.0,25000.0,3.0,0,493419.0,46542.0,0.0,42300.0,,0.0,1.0,2.0,2.0,,3.0,3.0,,1.0,0.0,1.0,3.0,2019021857,4,0,2019.0,0.0
29.0,19.0,120000.0,2.0,0,1072453.0,322001.25,,226300.0,,0.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,,2.0,1.0,2019000322,2,0,2019.0,0.0
39.0,9.0,,1.0,1,312792.0,90504.0,0.0,39739.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,2.0,2015031881,1,0,2019.0,1.0
16.0,9.0,,4.0,0,230384.0,63945.0,3000.0,32877.0,,0.0,1.0,,3.0,,,3.0,,,0.0,1.0,2.0,2015016470,4,0,2019.0,0.0
34.0,16.0,300000.0,1.0,2,1088000.0,848870.0,,106404.0,,1.0,0.0,2.0,2.0,,,,,1.0,,1.0,1.0,2019010588,1,1,2019.0,0.0
34.0,15.0,,2.0,1,2753924.0,475700.0,38000.0,116700.0,8000.0,0.0,1.0,2.0,1.0,,4.0,2.0,,,,2.0,1.0,2019022864,2,0,2019.0,0.0
54.0,6.0,3500.0,5.0,0,606100.0,109580.0,171000.0,149049.0,,1.0,1.0,2.0,2.0,,,3.0,,0.0,0.0,1.0,1.0,2015018167,1,1,2019.0,1.0
17.0,12.0,,3.0,0,74446.0,181025.0,10000.0,40430.0,,1.0,1.0,,1.0,,,3.0,,,0.0,1.0,1.0,2017021825,3,0,2019.0,0.0
18.0,12.0,,4.0,0,501502.0,28346.5,100000.0,70559.0,,1.0,1.0,1.0,1.0,,,3.0,,,,1.0,1.0,2013021477,3,0,2019.0,0.0
35.0,16.0,,3.0,0,652797.0,142033.08,0.0,83558.0,,0.0,,2.0,2.0,,3.0,3.0,,1.0,,3.0,1.0,2019028190,4,0,2019.0,1.0
34.0,12.0,,4.0,1,2868989.0,248707.0,600000.0,112200.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2017007901,3,0,2019.0,1.0
32.0,16.0,120000.0,5.0,1,3469506.0,297877.5,0.0,115800.0,,0.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2017031411,31,0,2019.0,1.0
29.0,9.0,35000.0,4.0,1,350356.0,231229.02,0.0,296990.4,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,2.0,1.0,2019013161,2,0,2019.0,0.0
18.0,12.0,,2.0,0,45823.0,75563.95,,68106.0,,1.0,,1.0,2.0,,,4.0,,,,2.0,1.0,2013001695,3,0,2019.0,0.0
22.0,12.0,10500.0,6.0,0,866622.0,12852.0,30002.0,42935.0,,0.0,1.0,1.0,2.0,,,4.0,,0.0,0.0,1.0,1.0,2019023445,7,0,2019.0,0.0
43.0,9.0,,2.0,0,905650.0,73898.0,0.0,31825.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2019015339,3,0,2019.0,1.0
35.0,15.0,36000.0,3.0,2,3136144.0,65937.0,0.0,120939.0,,0.0,1.0,2.0,1.0,,,3.0,,0.0,,1.0,2.0,2019015137,4,0,2019.0,0.0
20.0,12.0,,4.0,0,145423.0,100246.0,0.0,90756.0,,1.0,0.0,1.0,1.0,,,,,,,2.0,1.0,2013028118,4,0,2019.0,0.0
21.0,15.0,24000.0,4.0,1,1128228.0,84750.0,0.0,48900.0,,0.0,1.0,1.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019013762,3,0,2019.0,0.0
37.0,15.0,55000.0,2.0,0,1457662.5,206640.0,140000.0,85860.0,,1.0,1.0,1.0,1.0,,,3.0,,0.0,,2.0,1.0,2019010607,1,0,2019.0,1.0
33.0,9.0,,5.0,0,365050.0,-99930.0,350003.0,235302.0,,1.0,0.0,2.0,1.0,,,2.0,,0.0,,2.0,1.0,2015033071,3,0,2019.0,1.0
23.0,9.0,20000.0,5.0,0,12220.0,71475.0,0.0,32360.0,,1.0,1.0,1.0,1.0,,,3.0,,0.0,0.0,1.0,2.0,2019022941,5,0,2019.0,0.0
20.0,16.0,,4.0,1,4413906.0,18303.0,100000.0,225415.0,,1.0,,1.0,1.0,,,,,,0.0,2.0,1.0,2019022577,4,0,2019.0,0.0
47.0,9.0,25000.0,3.0,0,86310.0,112198.5,0.0,225110.0,,0.0,1.0,2.0,1.0,,2.0,1.0,,0.0,0.0,2.0,1.0,2017023797,2,0,2019.0,1.0
45.0,6.0,16250.0,4.0,0,406660.0,18496.0,232113.0,66418.0,,1.0,1.0,2.0,3.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2015016261,1,0,2019.0,0.0
52.0,0.0,,2.0,0,274100.0,19792.0,130000.0,44160.0,6000.0,0.0,1.0,2.0,3.0,,3.0,3.0,,,1.0,1.0,1.0,2019030431,2,0,2019.0,1.0
29.0,9.0,12000.0,2.0,1,957318.0,25667.5,0.0,147800.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,2.0,1.0,2019002262,2,1,2019.0,0.0
38.0,12.0,48000.0,3.0,0,152414.0,104655.0,,102100.0,,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,,2.0,1.0,2019022812,1,0,2019.0,0.0
19.0,15.0,,3.0,0,701140.0,52997.0,0.0,101410.0,,1.0,1.0,1.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2013001307,4,0,2019.0,0.0
32.0,16.0,80000.0,1.0,0,300250.0,102449.0,564000.0,149938.0,2000.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,,2.0,1.0,2019000310,1,1,2019.0,0.0
57.0,9.0,,4.0,0,122630.0,24628.0,0.0,18446.0,,1.0,1.0,2.0,2.0,,3.0,3.0,,,0.0,1.0,1.0,2019012744,2,1,2019.0,1.0
28.0,12.0,30000.0,4.0,0,385886.0,90000.0,0.0,87500.0,,1.0,0.0,2.0,1.0,,2.0,2.0,0.0,0.0,,1.0,1.0,2013022049,3,0,2019.0,1.0
20.0,15.0,20000.0,4.0,0,949001.0,152911.0,30000.0,58245.0,,0.0,1.0,1.0,1.0,,3.0,3.0,,0.0,0.0,1.0,,2019032989,6,0,2019.0,1.0
58.0,0.0,,1.0,0,162486.0,7450.0,0.0,22504.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,,0.0,1.0,2.0,2019014313,1,1,2019.0,1.0
20.0,16.0,,4.0,0,558890.0,108839.5,0.0,61670.0,,0.0,1.0,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2019029844,4,0,2019.0,0.0
16.0,12.0,,5.0,2,2436600.0,353470.0,350000.0,145800.0,,0.0,1.0,,2.0,,,2.0,,,0.0,1.0,1.0,2019023607,7,0,2019.0,0.0
44.0,9.0,37100.0,2.0,0,25135.0,59016.5,0.0,70890.0,,1.0,1.0,2.0,2.0,,,3.0,,0.0,0.0,2.0,1.0,2019015562,1,1,2019.0,1.0
49.0,6.0,,3.0,0,146180.0,70583.5,0.0,234593.0,,0.0,1.0,2.0,3.0,,3.0,3.0,,,0.0,1.0,2.0,2015024965,2,0,2019.0,1.0
58.0,9.0,,5.0,1,320820.0,45517.5,3000.0,170794.0,70000.0,1.0,1.0,2.0,2.0,,3.0,3.0,,,0.0,2.0,1.0,2019024854,1,1,2019.0,1.0
51.0,6.0,,2.0,0,136079.0,19886.0,130000.0,23938.0,,1.0,1.0,3.0,2.0,,5.0,4.0,,,1.0,1.0,1.0,2015032324,3,1,2019.0,1.0
43.0,16.0,80000.0,2.0,1,552175.0,127905.54,0.0,80000.0,,1.0,0.0,2.0,2.0,1.0,6.0,2.0,,0.0,,3.0,1.0,2019031267,1,0,2019.0,1.0
27.0,15.0,50000.0,4.0,1,3450650.0,256507.0,850000.0,319634.0,,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2019012063,1,0,2019.0,0.0
29.0,16.0,34800.0,4.0,1,672772.0,133359.5,62500.0,101013.0,,1.0,1.0,2.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2015034859,1,0,2019.0,1.0
23.0,6.0,,4.0,0,409662.0,58238.125,20000.0,58477.0,,1.0,,1.0,1.0,,,3.0,,,,1.0,1.0,2017029841,1,0,2019.0,1.0
30.0,16.0,54000.0,2.0,2,1051850.0,167766.0,237000.0,191172.0,,1.0,0.0,2.0,1.0,,,3.0,,0.0,,2.0,1.0,2019004961,2,1,2019.0,0.0
30.0,16.0,,3.0,2,8980375.0,613219.0,970000.0,298661.0,,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,,1.0,1.0,2015014114,1,1,2019.0,1.0
18.0,12.0,,3.0,0,831711.75,32170.25,0.0,48810.0,,1.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2019018571,3,0,2019.0,0.0
18.0,12.0,,3.0,1,6555082.0,207280.0,600000.0,87560.0,,1.0,,1.0,1.0,,,5.0,,,,1.0,1.0,2017018804,3,0,2019.0,0.0
24.0,19.0,,3.0,0,119500.0,13107.0,0.0,42102.0,,0.0,,1.0,1.0,,,3.0,,,0.0,1.0,1.0,2013003673,4,0,2019.0,0.0
30.0,9.0,40000.0,2.0,0,70231.0,57400.0,30000.0,160960.0,,0.0,1.0,2.0,2.0,,,3.0,,0.0,0.0,3.0,1.0,2017037548,9,0,2019.0,0.0
35.0,12.0,20000.0,2.0,1,322314.0,40035.0,30000.0,109900.0,30000.0,0.0,0.0,2.0,2.0,1.0,5.0,3.0,,1.0,,1.0,1.0,2019019485,1,1,2019.0,1.0
21.0,16.0,,3.0,0,435016.0,46529.0,40000.0,58950.0,,1.0,0.0,1.0,1.0,,,4.0,,,,1.0,1.0,2019018902,3,0,2019.0,0.0
17.0,12.0,,3.0,0,62206.0,13354.4,0.0,21356.0,,0.0,1.0,,2.0,,,,,,0.0,1.0,2.0,2015028247,3,0,2019.0,0.0
55.0,6.0,,3.0,0,358472.0,69840.0,0.0,138769.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,,0.0,1.0,1.0,2015024262,2,0,2019.0,1.0
31.0,9.0,,2.0,0,894900.0,-8117.0,50000.0,81900.0,,0.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2019011211,2,0,2019.0,0.0
41.0,9.0,,2.0,1,121826.0,13963.036,0.0,103769.0,,0.0,1.0,2.0,2.0,,3.0,3.0,,,0.0,2.0,1.0,2015023568,1,1,2019.0,0.0
16.0,12.0,,4.0,0,770930.0,150370.0,250000.0,68900.0,,0.0,1.0,,1.0,,,2.0,,,0.0,1.0,1.0,2019027387,4,0,2019.0,0.0
54.0,9.0,,2.0,0,515080.0,37772.5,0.0,24712.0,,1.0,1.0,2.0,2.0,,3.0,3.0,,,0.0,1.0,2.0,2019020910,1,1,2019.0,1.0
39.0,9.0,60000.0,2.0,1,971800.0,116170.0,440000.0,101580.0,,1.0,1.0,2.0,1.0,,,1.0,0.0,0.0,0.0,1.0,1.0,2013003828,1,1,2019.0,1.0
55.0,15.0,66000.0,4.0,1,1363900.0,167950.0,0.0,45504.0,,1.0,0.0,2.0,3.0,,3.0,3.0,,1.0,0.0,1.0,1.0,2017032281,1,0,2019.0,1.0
33.0,15.0,3500.0,1.0,0,121604.0,7400.7,15100.0,26108.0,,1.0,1.0,1.0,1.0,,,3.0,,0.0,0.0,1.0,2.0,2013024523,31,0,2019.0,1.0
44.0,6.0,,3.0,1,509044.0,49309.934,0.0,74506.0,,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,2.0,2019004367,3,0,2019.0,0.0
37.0,9.0,,2.0,1,1078300.0,154975.0,24000.0,247416.0,,1.0,0.0,2.0,2.0,,,3.0,,0.0,0.0,2.0,1.0,2013025314,2,0,2019.0,0.0
37.0,6.0,,3.0,0,81026.0,50654.0,0.0,17137.0,,0.0,1.0,2.0,1.0,,,3.0,,,0.0,1.0,2.0,2013005754,21,0,2019.0,1.0
17.0,15.0,,3.0,1,1308695.0,74728.0,318000.0,63698.0,,0.0,1.0,,1.0,,,4.0,,,,1.0,1.0,2019034197,3,0,2019.0,0.0
19.0,16.0,,3.0,0,906860.0,34017.5,80000.0,85970.0,,1.0,0.0,1.0,1.0,,,2.0,,,,1.0,1.0,2017011060,3,0,2019.0,0.0
27.0,12.0,20000.0,4.0,0,29269.0,102070.0,0.0,44629.0,,1.0,1.0,1.0,1.0,,,,,0.0,0.0,1.0,2.0,2019018015,5,0,2019.0,0.0
17.0,9.0,,3.0,1,566417.0,82335.97,,23754.0,,0.0,1.0,,1.0,,,2.0,,,0.0,1.0,1.0,2019004958,1,0,2019.0,0.0
56.0,9.0,,1.0,0,230495.0,27545.8,,28440.0,5000.0,0.0,1.0,2.0,2.0,0.0,,3.0,,,0.0,1.0,1.0,2019020891,1,1,2019.0,1.0
51.0,9.0,18400.0,3.0,0,23801.0,33200.0,1500.0,35007.0,,0.0,1.0,2.0,1.0,,,,,0.0,,2.0,1.0,2015029649,2,0,2019.0,1.0
37.0,12.0,48000.0,2.0,0,526906.0,74605.0,0.0,46645.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019020234,3,0,2019.0,0.0
23.0,16.0,,5.0,0,1022875.0,403.0,1.0,61156.0,,0.0,1.0,1.0,1.0,,,,,,0.0,1.0,1.0,2019022911,3,0,2019.0,0.0
38.0,9.0,,2.0,1,2437464.0,51132.0,350000.0,62720.0,,0.0,0.0,2.0,2.0,0.0,4.0,2.0,,,0.0,1.0,1.0,2019013759,1,0,2019.0,1.0
36.0,9.0,,4.0,1,403790.0,72036.0,0.0,90334.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,2.0,1.0,2019003519,4,0,2019.0,0.0
54.0,9.0,,3.0,1,578450.0,77948.0,45000.0,80542.0,,1.0,1.0,2.0,2.0,,5.0,4.0,,0.0,0.0,2.0,1.0,2019003771,2,0,2019.0,0.0
48.0,6.0,24000.0,4.0,0,492380.0,64620.0,60000.0,102904.0,,1.0,1.0,2.0,3.0,,,3.0,,0.0,0.0,1.0,1.0,2019024494,2,1,2019.0,1.0
29.0,9.0,32000.0,1.0,0,137433.0,38670.75,0.0,26814.0,,1.0,1.0,1.0,1.0,,3.0,3.0,,0.0,0.0,1.0,2.0,2019019915,3,0,2019.0,1.0
25.0,12.0,,3.0,0,895392.0,67889.1,0.0,67606.0,,1.0,1.0,1.0,2.0,,5.0,3.0,,,,1.0,1.0,2019020587,3,0,2019.0,1.0
16.0,9.0,,3.0,0,2003649.0,16440.0,,16226.0,,1.0,1.0,,1.0,,,3.0,,,1.0,1.0,1.0,2017009835,32,0,2019.0,0.0
31.0,9.0,30000.0,2.0,0,255666.0,69216.0,0.0,33861.0,,1.0,1.0,2.0,2.0,,3.0,3.0,,0.0,0.0,1.0,2.0,2013020631,4,0,2019.0,1.0
26.0,16.0,45600.0,5.0,2,6915954.0,350877.0,,370405.0,,0.0,0.0,2.0,1.0,,,1.0,0.0,1.0,0.0,1.0,1.0,2013026067,31,0,2019.0,1.0
19.0,12.0,26400.0,1.0,0,4180.0,41507.0,,22243.0,,0.0,1.0,1.0,2.0,,,,,1.0,,3.0,1.0,2019022705,1,1,2019.0,0.0
28.0,15.0,40000.0,2.0,1,1107283.0,164517.5,400000.0,67620.0,,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2017000867,2,0,2019.0,0.0
57.0,0.0,,2.0,0,26793.0,10000.0,,165183.0,5000.0,1.0,1.0,2.0,3.0,,,3.0,,0.0,0.0,2.0,1.0,2017015711,32,1,2019.0,0.0
32.0,6.0,24000.0,3.0,0,535500.0,54200.0,0.0,29426.0,,1.0,1.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,2015029593,2,0,2019.0,1.0
29.0,16.0,80000.0,2.0,1,1389950.0,215566.0,100000.0,182779.0,,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2019013473,2,1,2019.0,0.0
30.0,15.0,24000.0,3.0,1,1279765.5,89215.0,0.0,222158.0,,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2013013288,22,0,2019.0,1.0
33.0,9.0,,2.0,0,23736.0,40817.5,,108560.0,,0.0,0.0,2.0,1.0,1.0,,2.0,,,,2.0,1.0,2019032284,1,1,2019.0,0.0
39.0,9.0,66000.0,4.0,1,567102.0,80754.0,0.0,77781.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019016233,2,1,2019.0,1.0
31.0,15.0,,2.0,1,5341600.0,35770.0,10000.0,70004.0,,0.0,1.0,2.0,1.0,,4.0,4.0,,0.0,,2.0,1.0,2019011219,2,0,2019.0,0.0
38.0,9.0,5000.0,2.0,0,366400.0,64758.5,65000.0,72460.0,,0.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019015328,1,0,2019.0,1.0
24.0,6.0,,4.0,0,30788.0,31748.0,27500.0,78889.0,,0.0,0.0,2.0,1.0,,4.0,2.0,,0.0,,1.0,1.0,2015029320,21,0,2019.0,1.0
51.0,6.0,,2.0,1,8802600.0,38110.0,0.0,59178.0,,0.0,1.0,2.0,2.0,,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2019022177,1,0,2019.0,0.0
49.0,15.0,120000.0,2.0,1,4897520.0,265800.0,520000.0,94700.0,,1.0,0.0,2.0,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2019016540,2,1,2019.0,1.0
21.0,12.0,,5.0,1,2013569.0,197187.62,0.0,103784.0,,1.0,1.0,1.0,1.0,,6.0,,,0.0,0.0,3.0,1.0,2017002564,33,0,2019.0,1.0
51.0,0.0,,5.0,0,127346.0,47336.0,50000.0,52121.0,,1.0,1.0,2.0,3.0,,3.0,4.0,,,0.0,1.0,2.0,2015024910,10,1,2019.0,1.0
17.0,12.0,,3.0,1,525996.0,84852.5,54000.0,55281.0,,1.0,1.0,,2.0,,,,,,0.0,1.0,1.0,2019002055,3,0,2019.0,0.0
40.0,16.0,72000.0,2.0,1,1019630.0,157585.0,0.0,198600.0,,0.0,1.0,2.0,3.0,,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2013000993,2,0,2019.0,0.0
46.0,12.0,,3.0,0,92000.0,44831.0,0.0,67160.0,,1.0,1.0,2.0,1.0,,2.0,,0.0,0.0,0.0,1.0,1.0,2017024792,1,1,2019.0,1.0
21.0,16.0,,3.0,0,1269460.0,43635.7,30000.0,43696.0,,0.0,1.0,1.0,1.0,,,,,,0.0,1.0,1.0,2013001281,3,0,2019.0,0.0
46.0,0.0,,2.0,0,98950.0,1586.0,0.0,16370.0,,1.0,1.0,3.0,3.0,,5.0,4.0,,,1.0,1.0,1.0,2017020785,1,1,2019.0,1.0
48.0,9.0,,2.0,0,1304650.0,9090.5,37500.0,99350.0,79000.0,1.0,1.0,2.0,1.0,,,3.0,,0.0,0.0,1.0,1.0,2019023766,1,1,2019.0,1.0
36.0,9.0,80000.0,3.0,1,573145.0,60983.0,0.0,42275.0,,1.0,1.0,2.0,1.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2015004593,7,0,2019.0,1.0
31.0,12.0,84000.0,5.0,1,575663.0,96743.0,20000.0,228110.0,,1.0,1.0,2.0,2.0,,3.0,3.0,,0.0,0.0,1.0,1.0,2019021311,3,0,2019.0,1.0
26.0,15.0,,2.0,0,1458466.0,421705.0,413012.0,340800.0,,0.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2019022745,2,0,2019.0,0.0
41.0,9.0,10000.0,3.0,1,2079800.0,84640.0,250000.0,131092.0,,1.0,0.0,2.0,1.0,1.0,4.0,2.0,,0.0,,1.0,1.0,2019031466,1,1,2019.0,1.0
